variant_id,stop_id
618470,1819
618470,617
618470,1330
618471,242
618471,884
618471,217
618471,115
618471,91
618472,94
618472,1125
618472,932
618472,216
618472,226
618473,788
618473,216
618473,226
618473,240
618473,1330
618473,508
618473,3107
618473,447
618473,1249
618473,3134
618474,469
618474,3132
618474,2119
618474,3104
618474,547
618474,242
618474,884
618474,217
618474,2479
618475,1901
618475,604
618475,711
618476,3415
618476,2828
618476,603
618476,1900
618477,55
618477,2274
618477,2304
618477,3415
618477,2828
618477,3239
618477,1740
618477,1330
618477,2954
618477,508
618477,3102
618477,2861
618477,1149
618477,251
618478,2884
618478,271
618478,2863
618478,508
618478,3102
618478,509
618478,2953
618478,546
618478,1741
618478,3240
618478,711
618478,2273
618478,2305
618479,1901
618479,604
618479,711
618479,2305
618480,2274
618480,3415
618480,2828
618480,603
618480,1900
618481,1138
618481,3412
618481,211
618481,240
618481,508
618481,3104
618481,509
618481,546
618481,27
618482,26
618482,1330
618482,508
618482,3104
618482,509
618482,242
618482,212
618482,3416
618483,803
618483,553
618483,1740
618483,1330
618483,508
618483,3103
618483,480
618484,2528
618484,481
618484,3103
618484,509
618484,546
618484,1743
618484,554
618485,3561
618485,553
618485,1740
618485,1330
618485,508
618485,3105
618485,509
618485,242
618485,212
618485,129
618485,1251
618486,3008
618486,891
618486,1138
618486,211
618486,240
618486,508
618486,3105
618486,509
618486,546
618486,1743
618486,554
618487,3105
618487,509
618487,841
618487,804
618487,576
618487,567
618488,575
618488,977
618488,1330
618488,3105
618489,576
618489,567
618490,582
618490,568
618490,575
618490,1740
618491,243
618491,255
618491,261
618491,179
618491,3222
618492,3221
618492,180
618492,262
618492,256
618492,244
618493,977
618493,1312
618494,241
618494,494
618495,255
618495,261
618495,179
618495,165
618496,164
618496,2977
618496,180
618496,262
618496,256
618497,884
618497,217
618497,2479
618497,115
618498,114
618498,788
618498,216
618498,226
618499,636
618499,818
618499,508
618499,3106
618499,509
618499,1000
618499,2342
618500,864
618500,323
618500,508
618500,3106
618500,509
618500,2816
618500,1782
618500,638
618501,2028
618501,884
618501,215
618502,214
618502,228
618502,1176
618503,1901
618503,613
618503,620
618504,635
618504,1892
618504,603
618504,1900
618505,242
618505,212
618505,115
618505,1025
618506,1125
618506,114
618506,211
618507,115
618507,1139
618507,981
618507,3755
618507,1025
618508,91
618508,798
618508,994
618509,665
618510,1160
618511,1160
618511,3413
618511,639
618511,620
618511,1892
618511,568
618512,567
618512,1189
618512,613
618512,619
618512,637
618512,644
618512,1329
618512,665
618513,38
618513,255
618514,256
618514,244
618515,1901
618515,604
618515,711
618516,3415
618516,2828
618516,603
618516,1900
618517,667
618517,3413
618517,639
618517,620
618518,619
618518,637
618518,668
618518,1074
618519,1239
618519,281
618519,403
618520,3405
618520,3404
618520,3402
618520,2855
618521,952
618522,1313
618522,1742
618523,637
618523,666
618523,212
618523,195
618523,179
618524,180
618524,1759
618524,1142
618524,824
618524,638
618530,2506
618530,3422
618530,2013
618531,526
618531,529
618531,538
618532,526
618532,538
618532,3272
618533,526
618533,529
618533,538
618533,3272
618534,526
618534,538
618535,539
618535,527
618536,3272
618536,539
618536,527
618537,539
618537,528
618537,527
618538,2275
618539,2276
618539,3415
618540,3134
618540,3132
618540,458
618540,3514
618540,317
618540,281
618542,447
618542,1249
618542,3134
618543,469
618543,3132
618543,458
618543,3514
618543,317
618543,281
618543,3490
618546,3134
618546,3132
618546,458
618546,3514
618546,317
618546,281
618546,1906
618546,3490
618547,316
618547,1249
618547,3134
618548,469
618548,2905
618548,435
618548,1011
618548,543
618548,1175
618550,1218
618550,1219
618550,472
618550,3294
618551,3295
618551,475
618551,471
618551,463
618551,458
618552,475
618552,471
618552,463
618553,480
618553,2035
618553,350
618554,480
618554,2035
618554,350
618555,480
618555,2035
618555,350
618556,480
618556,2035
618556,350
618558,480
618558,347
618558,2666
618558,897
618559,480
618559,347
618559,2666
618559,897
618560,480
618560,347
618560,2666
618560,897
618560,864
618561,480
618561,347
618561,2666
618561,897
618561,18
618561,864
618562,480
618562,347
618562,2666
618562,897
618562,18
618562,2010
618563,480
618563,347
618563,2666
618563,897
618563,18
618565,323
618565,304
618565,2855
618565,255
618566,323
618566,304
618566,2855
618566,255
618566,1759
618566,3416
618568,1151
618568,305
618568,324
618569,3412
618569,3547
618569,256
618569,1151
618569,305
618569,324
618572,1151
618572,305
618572,324
618574,323
618574,304
618574,2855
618575,323
618575,304
618578,481
618578,3526
618579,666
618579,212
618579,255
618579,271
618579,281
618581,2861
618581,1149
618581,256
618581,1142
618581,824
618585,1963
618585,3182
618586,2861
618586,1149
618586,256
618586,1142
618586,824
618586,879
618591,637
618597,2977
618597,2973
618597,256
618597,244
618597,3103
618597,480
618597,2035
618599,2977
618599,2973
618599,256
618599,244
618601,480
618601,2035
618604,256
618604,244
618606,256
618606,244
618607,243
618607,255
618608,1215
618608,481
618609,1215
618609,481
618610,782
618610,315
618610,952
618610,1782
618614,509
618614,1154
618614,255
618614,15
618615,16
618615,256
618615,1151
618615,494
618615,508
618615,3102
618616,16
618616,256
618616,1151
618616,494
618616,508
618617,635
618617,1819
618617,1330
618617,508
618617,3102
618617,509
618617,1154
618617,255
618617,15
618618,16
618618,256
618618,1151
618618,494
618618,508
618618,3102
618618,509
618618,546
618618,613
618618,619
618620,509
618620,546
618620,613
618620,619
618620,637
618620,1074
618622,509
618622,546
618622,613
618622,619
618622,637
618623,546
618623,613
618623,619
618623,637
618624,546
618624,613
618624,619
618624,637
618625,546
618625,613
618625,619
618625,637
618627,1074
618627,673
618627,638
618629,1230
618629,3415
618629,2828
618629,1819
618629,1330
618629,3107
618629,2816
618629,1154
618629,281
618634,1230
618634,3415
618634,2828
618634,1819
618634,1330
618634,508
618635,2855
618635,205
618637,1230
618637,3415
618637,2828
618637,613
618637,637
618638,1248
618638,711
618639,509
618639,841
618639,1248
618639,711
618644,216
618644,226
618644,240
618644,305
618644,781
618646,782
618646,304
618646,242
618646,884
618646,217
618648,480
618648,1219
618648,3134
618651,1219
618651,3134
618652,1219
618652,3134
618653,1219
618653,3134
618656,3134
618656,463
618656,481
618656,324
618656,2341
618658,378
618658,323
618658,480
618658,1219
618658,3134
618661,3134
618662,481
618662,324
618662,2341
618663,3134
618664,3134
618664,463
618667,378
618669,2341
618671,3412
618671,1306
618671,2863
618671,781
618671,2527
618672,3131
618673,1306
618673,2863
618673,781
618673,2527
618674,1306
618674,2863
618674,781
618674,2527
618675,781
618675,2527
618678,2528
618678,782
618678,2855
618679,2528
618679,782
618679,2855
618679,1174
618681,2528
618681,782
618685,2274
618685,3415
618685,2828
618685,1740
618685,2815
618685,324
618685,2342
618686,2274
618686,3415
618686,2828
618686,1740
618686,2815
618687,2274
618687,3415
618687,2828
618687,1740
618687,2815
618689,378
618689,2816
618689,546
618689,1741
618689,711
618689,2305
618690,2815
618690,324
618690,2342
618691,1740
618691,2815
618691,324
618691,2342
618693,2274
618693,3415
618693,2828
618696,378
618696,2816
618697,711
618697,2305
618698,509
618698,38
618698,255
618699,256
618703,255
618703,271
618703,281
618703,378
618703,1153
618704,1153
618704,2342
618704,2861
618704,1149
618704,256
618706,2342
618706,2861
618706,1149
618706,256
618707,2342
618707,2861
618707,1149
618707,256
618708,2342
618710,378
618712,1153
618712,2342
618712,2861
618712,1149
618712,256
618713,255
618713,271
618713,281
618713,378
618714,255
618714,271
618714,281
618719,2342
618720,255
618720,2973
618721,255
618721,271
618721,281
618721,378
618721,1153
618722,255
618722,271
618722,281
618724,481
618724,3526
618724,1175
618724,638
618725,481
618725,3526
618725,1175
618725,638
618726,637
618728,638
618729,656
618729,3517
618729,480
618730,481
618730,3526
618730,1175
618731,2475
618731,164
618731,2977
618731,2869
618731,256
618733,255
618733,261
618733,179
618733,165
618734,164
618734,2977
618734,180
618735,164
618735,2977
618735,180
618735,256
618736,656
618736,241
618738,1160
618738,651
618738,656
618738,508
618738,3106
618738,509
618738,782
618739,1160
618739,651
618739,656
618739,508
618739,3106
618739,509
618739,782
618740,1160
618740,651
618740,656
618740,508
618741,323
618741,508
618741,3106
618741,509
618741,2816
618741,1175
618741,650
618741,665
618744,1160
618744,651
618745,323
618745,508
618746,324
618746,3138
618746,3402
618746,3406
618747,324
618747,3138
618747,3402
618747,3406
618749,3405
618749,3404
618749,3402
618749,3403
618749,864
618749,2855
618750,3405
618750,3404
618750,3402
618750,3403
618750,864
618750,323
618751,3405
618751,3404
618751,3402
618751,3403
618751,864
618751,323
618752,3405
618752,3404
618752,3402
618752,3403
618752,864
618752,323
618755,2028
618755,884
618755,212
618756,1142
618756,228
618756,1176
618757,2274
618757,3415
618757,2828
618757,613
618758,1142
618758,228
618758,1176
618758,613
618759,1142
618759,228
618760,1142
618761,2836
618762,1248
618762,711
618762,2305
618763,884
618763,212
618765,636
618765,818
618765,242
618765,255
618767,3517
618767,480
618768,480
618769,481
618769,3526
618771,2863
618771,316
618771,2816
618771,1178
618771,613
618772,1819
618772,617
618772,2815
618772,317
618772,281
618773,620
618773,1819
618773,617
618773,2815
618773,317
618773,281
618774,620
618775,2863
618775,316
618775,2816
618775,1178
618775,613
618775,619
618776,635
618777,2863
618777,316
618777,2816
618777,1178
618777,613
618777,619
618780,638
618781,638
618782,636
618782,818
618782,241
618782,494
618782,781
618783,782
618783,952
618783,1782
618783,638
618783,879
618784,637
618786,635
618786,637
618786,666
618786,212
618786,255
618786,271
618786,1906
618786,2863
618787,256
618787,1142
618787,824
618787,639
618788,284
618788,2861
618788,1906
618788,1149
618788,256
618788,1142
618788,824
618788,639
618788,620
618789,284
618789,2861
618789,1149
618789,256
618789,205
618789,1142
618789,824
618790,284
618790,2861
618790,1906
618790,1149
618790,256
618790,1142
618790,824
618791,666
618791,212
618791,255
618791,271
618791,2863
618793,639
618793,620
618794,635
618794,637
618795,637
618796,2173
618796,667
618796,3413
618796,639
618796,620
618797,619
618797,637
618797,668
618797,2172
618797,1074
618798,619
618798,637
618799,2173
618801,667
618801,3413
618801,639
618801,620
618803,2172
618805,706
618805,647
618805,639
618805,620
618805,1248
618805,711
618805,2305
618806,51
618806,2274
618806,3415
618806,2828
618806,613
618806,619
618806,638
618806,700
618806,705
618808,51
618808,2274
618808,3415
618808,2828
618808,613
618808,619
618808,638
618809,706
618809,647
618809,637
618810,647
618810,637
618811,639
618811,620
618811,1248
618811,711
618811,2305
618812,2305
618813,638
618813,700
618814,638
618814,700
618814,705
618817,637
618818,636
618819,656
618819,242
618819,255
618820,256
618820,240
618820,1175
618820,1165
618821,445
618821,2119
618821,319
618821,2855
618821,255
618822,256
618822,1151
618822,318
618822,447
618823,1151
618823,318
618823,447
618823,27
618824,318
618824,447
618825,256
618826,26
618826,445
618826,2119
618826,319
618827,26
618827,445
618827,2119
618827,319
618828,26
618828,445
618828,2119
618828,319
618829,445
618829,2119
618829,319
618830,255
618834,256
618834,244
618835,256
618838,613
618839,255
618842,251
618842,1759
618842,1142
618842,216
618842,226
618842,240
618843,251
618843,1759
618843,1142
618843,216
618843,226
618843,240
618845,818
618845,241
618846,212
618846,3547
618846,2884
618846,2972
618847,251
618847,1759
618847,1142
618848,978
618848,952
618849,636
618849,818
618849,508
618849,3106
618849,509
618851,509
618851,2816
618851,1782
618851,638
618852,509
618852,396
618853,782
618854,864
618854,323
618854,508
618854,3106
618854,509
618854,2816
618854,1782
618854,638
618857,1819
618857,617
618857,1330
618858,1819
618858,617
618858,1330
618859,1248
618859,711
618860,3415
618860,2828
618860,613
618861,546
618861,1178
618861,613
618862,94
618862,1125
618862,932
618862,216
618862,226
618862,240
618863,94
618863,1125
618863,932
618863,216
618863,226
618864,94
618864,1125
618864,932
618864,216
618864,226
618865,3136
618865,94
618865,1125
618865,932
618865,216
618865,226
618866,3136
618866,94
618866,1125
618866,932
618866,216
618866,226
618867,242
618867,884
618867,217
618867,115
618867,91
618867,3136
618868,242
618868,884
618868,217
618868,115
618868,91
618869,242
618869,884
618869,217
618869,115
618869,91
618869,3136
618870,115
618870,91
618871,115
618871,91
618871,3136
618872,94
618872,1125
618872,932
618873,788
618873,216
618873,226
618873,240
618873,1330
618873,3107
618873,447
618873,1249
618873,3134
618874,508
618874,3107
618874,447
618874,1249
618874,3134
618875,788
618875,216
618875,226
618875,240
618875,1330
618875,3107
618876,788
618876,2554
618877,788
618877,216
618877,226
618877,240
618877,1330
618878,788
618878,216
618878,226
618878,240
618878,1330
618881,216
618881,226
618881,240
618881,1330
618883,469
618883,3132
618883,2119
618883,3104
618883,547
618883,242
618883,884
618883,217
618884,2119
618884,3104
618884,547
618884,242
618884,884
618884,217
618884,2479
618885,3134
618885,3132
618885,2119
618885,509
618885,547
618885,1175
618887,3134
618887,3132
618887,2119
618887,3104
618887,547
618887,242
618887,884
618887,217
618887,2479
618888,2119
618888,3104
618888,547
618888,242
618888,884
618888,217
618888,788
618890,547
618890,242
618890,884
618890,217
618890,788
618891,788
618891,2554
618894,1901
618894,604
618894,711
618895,1901
618895,604
618895,711
618897,3415
618897,2828
618897,603
618897,1900
618898,1248
618898,711
618899,711
618900,711
618901,3415
618901,2828
618901,613
618903,1901
618903,602
618904,603
618904,1900
618908,2273
618908,2305
618909,1149
618909,251
618910,55
618910,2796
618910,2274
618910,2304
618910,3415
618910,2828
618910,3239
618910,1740
618910,1330
618910,2954
618910,508
618910,3102
618910,2861
618910,1149
618910,251
618911,55
618911,2274
618911,2304
618911,3415
618911,2828
618912,2274
618912,2304
618912,3415
618912,2828
618912,637
618914,2884
618914,271
618914,2863
618914,3102
618914,509
618914,2953
618914,546
618914,1741
618914,711
618914,2273
618914,2305
618914,2796
618915,2861
618915,1906
618915,1149
618915,251
618917,2855
618918,786
618918,116
618919,786
618919,116
618919,788
618920,786
618920,1142
618921,1901
618921,604
618921,711
618921,2305
618923,711
618923,2305
618924,603
618924,1900
618925,2274
618925,3415
618925,2828
618926,891
618926,1138
618926,3412
618926,211
618926,240
618926,508
618926,3104
618926,509
618926,546
618926,27
618927,891
618927,1138
618927,3412
618927,211
618927,240
618927,508
618928,509
618928,546
618928,27
618929,1138
618929,3412
618929,211
618929,240
618931,26
618931,1330
618931,508
618931,3104
618931,509
618931,242
618931,212
618931,3416
618931,1251
618932,509
618932,242
618932,212
618932,3416
618932,1251
618933,26
618933,1330
618933,508
618934,26
618934,1330
618934,3517
618934,545
618934,543
618934,1175
618935,553
618935,1740
618935,1330
618935,508
618935,3103
618935,480
618938,803
618938,553
618938,1740
618938,1330
618938,508
618939,509
618941,2528
618941,481
618941,3103
618941,509
618941,546
618941,1743
618941,554
618942,2528
618942,481
618942,509
618942,547
618945,3561
618945,553
618945,1740
618945,1330
618945,508
618948,509
618949,3008
618949,891
618949,1138
618949,211
618949,240
618949,508
618950,3561
618950,553
618950,804
618950,637
618955,3105
618955,509
618955,547
618957,582
618957,568
618957,575
618957,1740
618957,874
618957,613
618958,576
618958,567
618959,576
618959,595
618959,567
618960,582
618960,568
618961,576
618961,1034
618961,1701
618961,567
618962,576
618962,1034
618962,1701
618962,567
618963,576
618963,595
618963,567
618964,582
618964,568
618964,596
618964,575
618964,1740
618965,582
618965,568
618965,1034
618965,1701
618965,575
618965,1740
618966,1819
618966,1743
618969,3574
618970,255
618970,261
618970,179
618970,3222
618972,3221
618972,180
618972,262
618972,256
618973,3221
618973,180
618973,262
618973,256
618973,244
618973,901
618974,977
618974,1312
618977,1312
618980,255
618980,261
618980,179
618980,165
618981,255
618981,261
618981,2492
618981,165
618983,164
618983,2977
618983,2869
618983,262
618983,256
618984,164
618984,2977
618984,180
618984,262
618984,256
618986,242
618986,884
618986,217
618986,2479
618986,115
618987,114
618987,788
618987,216
618987,226
618988,114
618988,788
618988,216
618988,226
618988,952
618988,1782
618989,114
618990,818
618990,242
618990,884
618990,217
618990,2479
618990,115
618992,2479
618992,115
618993,115
618995,271
618995,281
618996,864
618996,323
618996,508
618996,3106
618997,864
618997,323
618997,508
618997,3106
618997,509
618997,2816
618997,1782
618997,638
618999,214
618999,228
618999,1176
619000,214
619000,228
619000,1176
619003,1901
619003,613
619005,1901
619005,613
619005,620
619006,635
619006,1892
619006,603
619006,1900
619007,635
619007,1892
619007,603
619007,1900
619008,635
619008,1892
619008,603
619008,1900
619009,635
619009,1892
619009,603
619009,1900
619010,635
619010,1892
619010,603
619010,1900
619011,635
619011,1892
619011,603
619011,1900
619012,1892
619012,603
619012,1900
619013,1892
619013,603
619013,1900
619014,620
619015,620
619015,3144
619016,635
619017,635
619018,1125
619018,114
619018,211
619018,240
619019,1125
619019,114
619020,242
619020,212
619020,115
619020,1025
619021,115
619021,1025
619022,115
619022,1139
619022,981
619025,115
619025,1139
619025,981
619025,3755
619025,1025
619027,91
619027,798
619027,994
619028,994
619029,115
619029,1139
619029,981
619029,3755
619029,1025
619030,1160
619032,665
619034,1160
619034,3413
619034,639
619034,620
619034,1892
619034,567
619035,568
619035,1189
619035,613
619035,619
619035,637
619035,644
619035,1329
619035,665
619036,1160
619036,3413
619036,639
619036,620
619036,1892
619036,568
619036,1034
619036,1701
619037,1160
619037,3413
619037,639
619037,620
619037,1892
619037,1034
619037,1701
619037,567
619038,1160
619038,3413
619038,639
619038,620
619038,1892
619038,2117
619038,568
619039,1160
619039,3413
619039,639
619039,620
619039,1892
619039,2117
619039,568
619040,1160
619040,3413
619040,639
619040,620
619040,1892
619040,2117
619040,567
619041,1701
619041,1034
619041,567
619041,1189
619041,613
619041,619
619041,637
619041,644
619041,1329
619041,665
619042,568
619042,2117
619042,613
619042,619
619042,637
619042,644
619042,1329
619042,665
619043,568
619043,1034
619043,1701
619043,2117
619043,613
619043,619
619043,637
619043,644
619043,1329
619043,665
619044,567
619044,2117
619044,613
619044,619
619044,637
619044,644
619044,1329
619044,665
619045,568
619046,567
619046,2117
619047,568
619047,613
619047,619
619047,637
619047,644
619048,567
619048,613
619048,619
619048,637
619048,644
619049,1160
619050,3413
619050,639
619050,620
619050,1892
619050,567
619051,1329
619051,665
619054,256
619054,244
619056,255
619057,256
619057,240
619060,3415
619060,2828
619062,711
619063,603
619063,1900
619065,667
619065,3413
619065,639
619065,620
619066,619
619066,637
619066,668
619067,3413
619067,637
619067,668
619069,667
619069,3413
619069,639
619069,620
619070,667
619070,3413
619070,638
619071,281
619071,403
619071,3406
619074,3405
619074,3404
619074,3402
619074,2855
619075,3405
619075,3404
619075,3402
619075,2855
619078,638
619080,637
619080,666
619080,212
619080,195
619080,179
619082,637
619083,526
619083,538
619084,539
619084,527
619085,3421
619085,2275
619086,2276
619086,3415
619086,2771
619087,3134
619087,3132
619087,458
619087,3514
619087,317
619087,281
619087,3490
619088,3489
619088,2863
619088,316
619088,447
619088,1249
619088,3134
619089,2863
619089,316
619089,1249
619089,3134
619090,3134
619090,3132
619090,458
619090,3514
619090,317
619090,281
619090,1906
619091,518
619091,436
619091,3134
619092,469
619092,2905
619092,435
619092,1011
619093,1218
619093,1219
619093,472
619094,475
619094,471
619094,463
619094,458
619095,480
619095,2035
619095,350
619096,343
619096,349
619096,1215
619096,481
619097,480
619097,347
619097,2666
619097,897
619098,896
619098,1215
619098,481
619099,480
619099,347
619099,2666
619099,897
619099,18
619100,18
619100,896
619100,1215
619100,481
619101,3412
619101,3547
619101,256
619101,1151
619101,305
619101,324
619102,323
619102,304
619102,2855
619102,255
619102,1759
619102,3416
619103,553
619103,1742
619103,3517
619103,480
619104,481
619104,3526
619104,1743
619104,554
619107,1215
619107,481
619107,3104
619107,243
619107,255
619107,2972
619107,2976
619108,2977
619108,2973
619108,256
619108,244
619108,3103
619108,480
619108,2035
619109,16
619109,256
619109,1151
619109,494
619109,508
619109,3102
619109,509
619109,546
619109,613
619109,619
619109,637
619110,673
619110,639
619110,620
619110,1819
619110,1330
619110,508
619110,3102
619110,509
619110,1154
619110,255
619110,15
619111,1230
619111,3415
619111,2828
619111,1819
619111,1330
619111,3107
619111,2816
619111,1154
619111,281
619112,1151
619112,494
619112,2815
619112,3102
619112,509
619112,841
619112,1248
619112,711
619113,216
619113,226
619113,240
619113,305
619113,781
619114,782
619114,304
619114,242
619114,884
619114,217
619115,378
619115,323
619115,480
619115,1219
619115,3134
619116,3134
619116,463
619116,481
619116,324
619116,2341
619117,3412
619117,1306
619117,2863
619117,781
619117,2527
619118,2528
619118,782
619118,2855
619118,1174
619118,3416
619118,116
619119,378
619119,2816
619119,546
619119,1741
619119,711
619119,2305
619120,2274
619120,3415
619120,2828
619120,1740
619120,2815
619120,324
619120,2342
619121,38
619121,255
619122,256
619122,244
619123,255
619123,271
619123,281
619123,378
619124,2342
619124,2861
619124,1149
619124,256
619125,637
619125,656
619125,3517
619125,480
619126,481
619126,3526
619126,1175
619126,638
619127,255
619127,261
619127,179
619127,165
619128,164
619128,2977
619128,180
619128,256
619129,1160
619129,651
619129,656
619129,508
619129,3106
619129,509
619129,782
619130,323
619130,508
619130,3106
619130,509
619130,2816
619130,1175
619130,650
619130,665
619131,324
619131,3138
619131,3402
619131,3406
619131,3405
619131,3404
619131,3403
619133,2274
619133,3415
619133,2828
619133,1819
619133,2028
619133,884
619133,212
619134,1142
619134,228
619134,1176
619134,1248
619134,711
619134,2305
619135,636
619135,818
619135,242
619135,255
619135,3235
619136,256
619136,240
619136,1782
619136,639
619137,481
619137,3526
619137,1743
619137,554
619138,553
619138,1742
619138,3517
619138,480
619139,2863
619139,316
619139,2816
619139,1178
619139,613
619139,619
619140,635
619140,1819
619140,617
619140,2815
619140,317
619140,281
619141,636
619141,818
619141,241
619141,494
619141,781
619142,782
619142,952
619142,1782
619142,638
619143,635
619143,637
619143,666
619143,212
619143,255
619143,271
619143,2863
619144,284
619144,2861
619144,1149
619144,256
619144,1142
619144,824
619144,639
619144,620
619145,619
619145,637
619145,668
619145,2172
619146,2173
619146,667
619146,3413
619146,639
619146,620
619147,647
619147,639
619147,620
619147,1248
619147,711
619147,2305
619148,51
619148,2274
619148,3415
619148,2828
619148,613
619148,619
619148,638
619148,700
619149,637
619149,656
619149,242
619149,255
619150,256
619150,240
619150,1175
619150,1318
619150,636
619151,26
619151,445
619151,2119
619151,319
619151,2855
619151,255
619152,256
619152,1151
619152,318
619152,447
619152,27
619153,38
619153,255
619154,256
619154,244
619155,242
619155,884
619155,217
619155,212
619155,3547
619155,2884
619156,251
619156,1759
619156,1142
619156,216
619156,226
619156,240
619157,636
619157,818
619157,508
619157,3106
619157,509
619157,396
619158,864
619158,323
619158,508
619158,3106
619158,509
619158,2816
619158,1782
619158,638
619159,546
619159,1178
619159,1248
619159,711
619160,3415
619160,2828
619160,1819
619160,617
619160,1330
619161,242
619161,884
619161,217
619161,115
619161,91
619162,94
619162,1125
619162,932
619162,216
619162,226
619163,788
619163,216
619163,226
619163,240
619163,1330
619163,508
619163,3107
619163,447
619163,1249
619163,3134
619164,469
619164,3132
619164,2119
619164,3104
619164,547
619164,242
619164,884
619164,217
619164,2479
619165,1901
619165,604
619165,711
619166,3415
619166,2828
619166,603
619166,1900
619167,55
619167,2274
619167,2304
619167,3415
619167,2828
619167,3239
619167,1740
619167,1330
619167,2954
619167,508
619167,3102
619167,2861
619167,1149
619167,251
619168,2884
619168,271
619168,2863
619168,508
619168,3102
619168,509
619168,2953
619168,546
619168,1741
619168,3240
619168,711
619168,2273
619168,2305
619169,1901
619169,604
619169,711
619169,2305
619170,2274
619170,3415
619170,2828
619170,603
619170,1900
619171,1138
619171,3412
619171,211
619171,240
619171,508
619171,3104
619171,509
619171,546
619171,27
619172,26
619172,1330
619172,508
619172,3104
619172,509
619172,242
619172,212
619172,3416
619173,803
619173,553
619173,1740
619173,1330
619173,508
619173,3103
619173,480
619174,2528
619174,481
619174,3103
619174,509
619174,546
619174,1743
619174,554
619175,3561
619175,553
619175,1740
619175,1330
619175,508
619175,3105
619175,509
619175,242
619175,212
619175,129
619175,1251
619176,3008
619176,891
619176,1138
619176,211
619176,240
619176,508
619176,3105
619176,509
619176,546
619176,1743
619176,554
619177,3105
619177,509
619177,841
619177,804
619177,576
619177,567
619178,575
619178,977
619178,1330
619178,3105
619179,576
619179,567
619180,582
619180,568
619180,575
619180,1740
619181,243
619181,255
619181,261
619181,179
619181,3222
619182,3221
619182,180
619182,262
619182,256
619182,244
619183,977
619183,1312
619184,241
619184,494
619185,255
619185,261
619185,179
619185,165
619186,164
619186,2977
619186,180
619186,262
619186,256
619187,884
619187,217
619187,2479
619187,115
619188,114
619188,788
619188,216
619188,226
619189,636
619189,818
619189,508
619189,3106
619189,509
619189,1000
619189,2342
619190,864
619190,323
619190,508
619190,3106
619190,509
619190,2816
619190,1782
619190,638
619191,2028
619191,884
619191,215
619192,214
619192,228
619192,1176
619193,1901
619193,613
619193,620
619194,635
619194,1892
619194,603
619194,1900
619195,242
619195,212
619195,115
619195,1025
619196,1125
619196,114
619196,211
619197,115
619197,1139
619197,981
619197,3755
619197,1025
619198,91
619198,798
619198,994
619199,665
619200,1160
619201,1160
619201,3413
619201,639
619201,620
619201,1892
619201,568
619202,567
619202,1189
619202,613
619202,619
619202,637
619202,644
619202,1329
619202,665
619203,38
619203,255
619204,256
619204,244
619205,952
619206,1313
619206,1742
619207,637
619207,666
619207,212
619207,195
619207,179
619208,180
619208,1759
619208,1142
619208,824
619208,638
619212,526
619212,538
619213,539
619213,527
619215,539
619215,528
619215,527
619216,2275
619217,2276
619217,3415
619218,3134
619218,3132
619218,458
619218,3514
619218,317
619218,281
619220,447
619220,1249
619220,3134
619221,469
619221,3132
619221,458
619221,3514
619221,317
619221,281
619221,3490
619222,469
619222,3132
619222,458
619222,3514
619222,317
619222,281
619222,1906
619223,2863
619223,316
619223,1249
619223,3134
619225,316
619225,1249
619225,3134
619228,1218
619228,1219
619228,472
619228,3294
619229,3295
619229,475
619229,471
619229,463
619229,458
619230,475
619230,471
619230,463
619231,480
619231,2035
619231,350
619232,480
619232,2035
619232,350
619234,480
619234,2035
619234,350
619235,343
619235,349
619235,1215
619235,481
619236,480
619236,347
619236,2666
619236,897
619237,480
619237,347
619237,2666
619237,897
619238,480
619238,347
619238,2666
619238,897
619238,864
619239,480
619239,347
619239,2666
619239,897
619239,18
619239,864
619240,480
619240,347
619240,2666
619240,897
619240,18
619240,2010
619241,480
619241,347
619241,2666
619241,897
619241,18
619242,305
619242,324
619243,323
619243,304
619243,2855
619243,255
619244,323
619244,304
619244,2855
619244,255
619244,1759
619244,3416
619246,1151
619246,305
619246,324
619247,3412
619247,3547
619247,256
619247,1151
619247,305
619247,324
619250,1151
619250,305
619250,324
619251,1151
619251,305
619251,324
619252,323
619252,304
619252,2855
619253,323
619253,304
619257,666
619257,212
619257,255
619257,271
619257,281
619259,2861
619259,1149
619259,256
619259,1142
619259,824
619262,1963
619262,3182
619264,2861
619264,1149
619264,256
619264,1142
619264,824
619264,879
619265,2861
619265,1149
619271,1963
619271,3182
619272,1963
619272,3182
619273,666
619273,212
619273,255
619273,271
619273,281
619274,1215
619274,481
619275,2977
619275,2973
619275,256
619275,244
619275,3103
619275,480
619275,2035
619277,2977
619277,2973
619277,256
619277,244
619279,480
619279,2035
619282,256
619282,244
619284,256
619284,244
619285,243
619285,255
619287,1215
619287,481
619288,782
619288,315
619288,952
619288,1782
619292,509
619292,1154
619292,255
619292,15
619293,16
619293,256
619293,1151
619293,494
619293,508
619293,3102
619294,16
619294,256
619294,1151
619294,494
619294,508
619295,635
619295,1819
619295,1330
619295,508
619295,3102
619295,509
619295,1154
619295,255
619295,15
619296,16
619296,256
619296,1151
619296,494
619296,508
619296,3102
619296,509
619296,546
619296,613
619296,619
619298,509
619298,546
619298,613
619298,619
619298,637
619298,1074
619299,635
619299,637
619300,509
619300,546
619300,613
619300,619
619300,637
619301,546
619301,613
619301,619
619301,637
619302,546
619302,613
619302,619
619302,637
619303,546
619303,613
619303,619
619303,637
